OBJECTID,PLAN_ID,ES_HOME,MS_HOME,HS_HOME,PHASEOUT,STUDNT_POP,GR0_POP,GR1_POP,GR2_POP,GR3_POP,GR4_POP,GR5_POP,GR6_POP,GR7_POP,GR8_POP,GR9_POP,GR10_POP,GR11_POP,GR12_POP,ESPROJ0,MSPROJ0,HSPROJ0,ESPROJ1,MSPROJ1,HSPROJ1,ESPROJ2,MSPROJ2,HSPROJ2,ESPROJ3,MSPROJ3,HSPROJ3,ESPROJ4,MSPROJ4,HSPROJ4,ESPROJ5,MSPROJ5,HSPROJ5,ESPROJ6,MSPROJ6,HSPROJ6,ESPROJ7,MSPROJ7,HSPROJ7,ESPROJ8,MSPROJ8,HSPROJ8,SFD1,SFD2,SFD3,SFD4,SFD5,SFD6,SFD7,SFD8,SFA1,SFA2,SFA3,SFA4,SFA5,SFA6,SFA7,SFA8,APT1,APT2,APT3,APT4,APT5,APT6,APT7,APT8,KSPROJ0,KSPROJ1,KSPROJ2,KSPROJ3,KSPROJ4,KSPROJ5,KSPROJ6,KSPROJ7,KSPROJ8,SFD9,SFD10,SFD11,SFD12,SFD13,SFD14,SFD15,SFA9,SFA10,SFA11,SFA12,SFA13,SFA14,SFA15,APT9,APT10,APT11,APT12,APT13,APT14,APT15,KSPROJ9,ESPROJ9,MSPROJ9,HSPROJ9,KSPROJ10,ESPROJ10,MSPROJ10,HSPROJ10,KSPROJ11,ESPROJ11,MSPROJ11,HSPROJ11,KSPROJ12,ESPROJ12,MSPROJ12,HSPROJ12,KSPROJ13,ESPROJ13,MSPROJ13,HSPROJ13,KSPROJ14,ESPROJ14,MSPROJ14,HSPROJ14,DONE
,1129,Pointers Run ES,Clarksville MS,Atholton HS,,60,1,3,4,5,2,7,5,5,7,7,3,4,7,22,17,23,21,16,25,20,15,26,19,16,26,19,15,26,19,14,26,19,13,26,19,13,26,20,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,14,25,1,20,13,25,1,19,13,25,1,19,13,26,1,18,13,26,1,17,13,26,
,1130,Clemens Crossing ES,Wilde Lake MS,Atholton HS,,50,2,3,1,3,4,5,3,1,2,6,5,7,8,16,6,29,19,9,22,21,10,21,23,11,20,25,12,20,27,12,20,28,13,20,29,14,21,29,15,21,3,0,0,0,0,0,0,0,9,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,3,3,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,16,22,4,33,17,22,4,33,18,23,4,34,18,24,4,34,19,25,4,34,19,26,
,1131,Clemens Crossing ES,Wilde Lake MS,Atholton HS,,107,9,10,8,13,9,10,9,8,6,3,9,8,5,48,22,28,50,28,31,53,27,36,56,30,38,59,31,41,62,32,42,64,34,44,67,35,47,67,38,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,10,10,11,10,10,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,67,40,50,11,67,42,52,11,69,42,53,10,71,43,56,10,71,43,58,10,70,44,60,
,1132,Clemens Crossing ES,Wilde Lake MS,Atholton HS,,42,2,2,2,3,4,2,5,4,5,2,3,3,5,13,14,14,13,11,18,14,9,18,14,9,18,15,9,17,16,9,17,17,9,17,17,10,17,17,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,11,17,2,17,11,17,2,18,11,17,2,18,11,18,2,18,12,18,2,19,12,19,
,1133,Bryant Woods ES,Wilde Lake MS,Atholton HS,,48,0,2,2,2,3,3,2,8,4,6,4,5,7,12,14,24,14,10,24,13,9,22,14,9,21,13,9,20,13,9,19,13,9,18,13,9,19,13,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,18,0,13,10,18,0,13,10,18,0,13,10,18,0,13,10,18,0,14,10,19,
,1134,Clemens Crossing ES,Harpers Choice MS,Wilde Lake HS,,66,6,6,4,5,10,4,6,3,6,5,5,3,3,29,0,15,29,16,12,30,17,15,32,17,17,34,17,19,36,18,19,37,18,20,38,19,21,39,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,20,22,7,39,21,22,7,40,21,23,7,41,21,24,7,41,22,25,7,40,22,25,
,1135,Swansfield ES,Harpers Choice MS,Wilde Lake HS,,44,1,1,1,4,2,3,4,2,7,4,3,8,4,11,0,18,11,9,14,11,8,13,11,8,13,11,7,12,11,7,12,12,7,11,12,7,11,12,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,7,11,1,12,7,11,1,12,7,11,1,12,7,11,1,13,7,11,1,13,7,11,
,1136,Running Brook ES,Wilde Lake MS,Wilde Lake HS,,58,6,6,5,6,3,3,1,6,3,4,7,3,5,23,10,18,24,13,21,26,13,20,28,14,19,30,15,19,33,16,19,37,17,20,40,18,20,43,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,9,10,10,10,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,45,21,22,12,46,23,22,13,48,24,24,13,49,25,24,13,51,25,26,13,52,26,27,
,1137,Bryant Woods ES,Wilde Lake MS,Wilde Lake HS,,71,5,10,2,1,9,6,6,4,5,5,8,3,7,27,15,21,32,17,28,31,17,26,32,18,25,31,18,25,31,19,25,30,19,25,30,19,25,30,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,21,26,4,31,22,26,4,31,22,27,5,31,22,27,5,31,22,28,5,32,22,29,
,1138,Swansfield ES,Harpers Choice MS,Wilde Lake HS,,51,2,6,4,3,1,9,2,7,6,3,4,1,3,23,0,10,23,14,8,23,14,12,23,14,14,24,14,15,24,14,15,24,14,16,25,14,17,25,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,15,17,2,25,15,18,2,25,15,18,2,26,15,18,2,26,15,19,2,27,15,19,
,1139,Cradlerock ES,Lake Elkhorn MS,Oakland Mills HS,,48,4,3,5,4,5,2,3,3,4,4,1,7,3,19,10,15,19,11,14,18,12,14,17,12,15,16,12,15,16,11,16,15,11,17,15,10,16,15,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,10,16,3,16,10,15,3,16,10,15,3,16,10,15,3,16,10,15,3,17,10,15,
,1140,Swansfield ES,Harpers Choice MS,Wilde Lake HS,,50,6,8,6,3,1,2,3,3,2,7,4,3,2,20,0,15,20,10,12,20,11,12,20,11,13,21,11,14,21,12,14,21,12,14,21,12,14,21,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,7,6,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,12,15,7,22,12,15,7,22,12,16,7,23,13,16,7,23,13,16,7,23,13,16,
,1141,Longfellow ES,Harpers Choice MS,Wilde Lake HS,,17,3,1,1,2,0,4,1,0,2,0,0,1,2,8,0,3,8,4,2,7,4,3,7,4,4,7,4,4,7,4,4,7,4,5,7,4,5,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,5,3,7,4,5,4,7,4,5,4,7,4,5,4,7,4,5,4,8,4,5,
,1142,Longfellow ES,Harpers Choice MS,Wilde Lake HS,,152,7,14,15,15,14,17,9,14,13,9,8,6,11,72,0,31,71,40,25,70,41,36,69,42,41,66,42,44,65,42,46,66,40,48,66,40,50,64,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,7,8,8,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,66,41,49,8,68,41,51,8,69,41,53,8,69,41,53,8,70,41,54,9,70,42,55,
,1143,Longfellow ES,Harpers Choice MS,Wilde Lake HS,,53,3,3,4,4,3,4,6,3,3,6,5,3,6,18,0,18,17,11,15,17,11,15,17,11,15,16,10,15,16,11,15,16,10,15,16,10,15,16,10,15,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,10,15,3,16,10,14,4,16,10,15,4,17,10,15,4,17,10,15,4,17,10,15,
,1144,Longfellow ES,Harpers Choice MS,Wilde Lake HS,,21,1,4,4,1,0,0,3,1,0,2,2,1,2,9,0,6,8,5,5,8,5,6,8,5,6,8,5,6,8,5,6,8,5,6,8,5,6,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,7,1,8,5,7,1,9,5,7,1,9,5,7,1,9,5,7,1,9,5,7,
,1145,Running Brook ES,Wilde Lake MS,Wilde Lake HS,,102,5,9,11,9,1,11,12,5,3,10,10,7,9,42,20,33,42,25,41,47,24,39,50,26,37,54,27,37,60,28,36,66,30,37,72,32,38,76,35,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,8,8,8,9,9,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,80,38,40,10,83,41,41,11,86,43,43,11,88,44,44,11,92,46,47,11,94,47,48,
,1146,Running Brook ES,Wilde Lake MS,Wilde Lake HS,,120,8,6,11,12,13,9,8,14,7,12,7,7,6,52,27,30,52,31,43,58,30,43,63,33,42,67,34,43,73,35,43,82,38,44,90,40,45,94,44,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,12,13,13,13,14,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,100,48,48,17,103,50,50,17,107,52,52,17,109,55,54,18,113,56,57,18,115,59,59,
,1147,Centennial Lane ES,Burleigh Manor MS,Centennial HS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,1148,Northfield ES,Dunloggin MS,Wilde Lake HS,,134,11,16,11,17,12,14,7,6,13,9,9,5,4,72,26,25,73,34,39,74,37,42,75,39,44,74,40,46,74,42,47,72,44,48,70,45,51,69,44,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,12,9,11,9,9,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,72,43,52,11,71,43,53,10,72,44,55,10,72,44,56,11,72,44,57,11,72,44,58,
,1150,Northfield ES,Dunloggin MS,Centennial HS,,177,14,8,18,14,12,16,17,12,18,11,12,16,9,70,45,48,70,41,56,77,41,59,79,42,62,80,43,64,80,46,65,77,47,67,75,48,69,73,47,70,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,15,12,14,12,13,13,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,77,46,71,14,76,46,72,13,76,46,73,13,77,47,74,13,77,47,75,15,77,48,75,
,1151,Thunder Hill ES,Oakland Mills MS,Oakland Mills HS,,210,16,22,18,21,20,21,16,13,13,20,11,10,9,102,40,49,103,51,52,101,57,55,96,58,60,93,59,64,95,57,70,93,56,74,91,59,75,93,57,76,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,14,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,93,56,76,16,93,55,75,16,94,55,74,16,95,56,74,17,96,55,73,17,97,56,74,
,1152,Northfield ES,Dunloggin MS,Wilde Lake HS,,45,6,8,1,5,4,5,2,5,1,0,1,3,4,23,8,7,24,11,12,24,12,13,25,13,14,24,13,15,24,14,15,24,14,16,23,15,16,23,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,5,6,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,14,17,6,23,14,17,6,23,14,18,6,23,14,18,6,23,14,18,6,23,14,19,
,1153,Northfield ES,Burleigh Manor MS,Centennial HS,,71,2,4,4,6,1,1,10,7,5,7,7,8,9,16,22,31,16,16,32,17,15,30,17,14,30,17,15,29,17,14,28,17,14,28,16,14,27,16,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,14,27,2,16,14,27,2,16,14,26,2,16,14,27,2,16,14,27,2,16,14,26,
,1154,Northfield ES,Burleigh Manor MS,Centennial HS,,38,1,2,2,2,3,4,5,4,2,4,3,3,3,13,11,13,13,10,14,14,10,15,14,10,16,14,11,16,14,11,16,14,11,17,13,11,17,13,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,11,17,1,13,11,17,1,13,11,18,1,13,11,18,1,13,11,18,1,13,11,18,
,1155,Northfield ES,Dunloggin MS,Centennial HS,,25,3,0,1,3,0,3,0,2,4,2,3,2,2,7,6,9,7,5,9,7,4,9,7,4,8,7,4,8,7,4,8,7,4,8,7,5,8,7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3,7,4,8,3,7,4,8,3,7,4,8,3,7,4,8,3,7,4,8,3,7,4,8,
,1156,Centennial Lane ES,Burleigh Manor MS,Centennial HS,,69,5,4,3,6,8,2,4,7,7,8,9,1,5,23,18,23,22,17,25,23,17,25,23,17,27,22,18,27,22,18,27,23,17,28,22,18,28,22,18,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,6,6,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,19,29,5,21,18,29,5,21,18,29,5,21,18,30,5,22,18,30,6,22,18,30,
,1157,Manor Woods ES,Burleigh Manor MS,Marriotts Ridge HS,,70,4,6,4,6,5,3,4,3,12,8,9,5,1,24,19,23,24,18,24,24,18,24,24,18,25,26,19,25,27,19,26,27,19,26,28,20,26,28,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,3,5,5,4,4,5,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,21,27,4,28,21,27,4,28,21,28,3,27,21,28,3,26,21,28,3,25,21,29,
,1159,St Johns Lane ES,Patapsco MS,Mt Hebron HS,,114,7,11,8,10,7,7,15,8,9,10,6,7,9,43,32,32,42,30,37,42,28,37,44,27,38,43,27,38,44,28,38,45,29,38,46,29,38,45,29,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,7,8,8,8,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,48,29,40,8,48,30,40,8,48,30,41,8,48,30,41,9,48,30,41,9,49,30,41,
,1160,Waverly ES,Patapsco MS,Mt Hebron HS,,12,0,2,0,0,1,2,0,0,1,1,0,3,2,5,1,6,5,2,4,5,3,4,5,3,4,5,3,4,4,3,4,4,3,4,4,3,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,4,3,4,0,4,3,4,0,4,3,4,0,7,3,5,0,7,3,5,
,1161,St Johns Lane ES,Patapsco MS,Mt Hebron HS,,153,12,12,10,12,14,10,15,8,15,16,11,10,8,57,38,45,58,38,48,58,36,48,61,35,49,60,36,49,61,38,49,62,39,50,63,39,50,65,40,51,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,14,12,14,13,13,13,14,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,66,40,53,14,65,41,53,14,65,41,54,14,66,41,54,15,70,41,54,15,71,41,55,
,1162,Waverly ES,Patapsco MS,Mt Hebron HS,,89,6,5,8,4,8,3,6,4,6,8,9,13,9,28,16,39,27,17,32,27,17,29,27,16,28,26,16,27,25,17,26,24,17,26,25,17,26,26,18,26,0,0,0,0,0,0,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,5,6,5,5,5,6,15,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,17,27,6,30,18,27,6,30,18,27,6,30,18,27,6,31,18,27,6,31,18,27,
,1163,Waverly ES,Mount View MS,Marriotts Ridge HS,,75,2,4,2,3,4,9,8,8,6,15,4,3,7,22,22,29,22,19,29,21,18,29,21,17,28,20,17,28,20,17,27,19,17,27,19,17,27,19,17,27,1,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,16,27,2,20,17,26,2,20,16,27,2,20,16,26,2,20,16,26,2,21,16,26,
,1164,Manor Woods ES,Burleigh Manor MS,Marriotts Ridge HS,,71,5,5,5,4,6,4,5,6,5,6,10,2,8,24,16,26,25,17,24,25,18,24,25,18,25,26,19,25,27,19,25,27,19,26,29,20,26,29,20,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,5,5,5,5,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,22,27,5,32,22,27,4,32,22,28,4,31,22,28,4,30,22,29,4,29,23,29,
,1165,Waverly ES,Mount View MS,Marriotts Ridge HS,,48,8,1,4,3,1,4,7,1,5,2,4,6,2,13,13,14,13,11,15,13,10,16,13,10,15,12,10,15,12,10,15,11,10,15,11,10,15,11,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,6,7,7,7,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,10,15,8,11,10,15,8,11,9,15,8,11,9,15,8,11,9,15,8,12,9,15,
,1166,Waverly ES,Mount View MS,Marriotts Ridge HS,,37,1,4,0,3,1,4,3,6,3,2,5,4,1,12,12,12,12,10,14,12,10,14,12,9,14,11,9,14,11,9,14,10,9,14,10,9,14,11,9,14,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,9,14,1,12,9,14,1,12,9,14,1,12,9,14,1,12,9,14,1,12,9,14,
,1168,Manor Woods ES,Mount View MS,Marriotts Ridge HS,,108,5,1,10,8,5,10,10,11,7,10,12,10,9,34,28,41,35,26,39,34,26,39,35,26,39,36,26,39,38,27,39,38,27,39,40,28,39,41,29,40,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,5,5,5,5,5,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,41,28,40,4,41,29,40,4,41,29,41,4,40,29,41,4,38,29,41,4,38,30,41,
,1169,Waverly ES,Mount View MS,Marriotts Ridge HS,,74,6,1,3,6,3,8,7,10,8,7,9,4,2,21,25,22,21,19,27,20,18,27,27,18,27,26,18,27,25,19,27,24,19,27,24,19,27,23,19,28,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,5,6,5,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,19,28,6,24,19,28,6,24,19,28,6,25,19,28,6,25,19,28,6,25,19,28,
,1170,Manor Woods ES,Mount View MS,Marriotts Ridge HS,,120,5,2,7,10,12,9,14,8,7,7,10,14,15,40,29,46,41,29,43,40,29,42,41,30,43,43,30,43,44,31,43,45,31,44,47,32,44,47,33,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,33,45,4,47,34,45,4,47,34,46,4,46,34,46,4,44,34,47,3,42,34,47,
,1171,Manor Woods ES,Burleigh Manor MS,Marriotts Ridge HS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,1,45,8,3,71,15,5,98,23,9,124,32,13,155,41,17,168,52,22,0,50,50,50,50,50,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,13,17,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,167,62,28,18,169,69,33,17,168,75,39,16,163,79,44,15,157,82,49,15,149,87,54,
,1172,Swansfield ES,Harpers Choice MS,Wilde Lake HS,,25,4,2,2,2,1,2,3,2,0,2,2,1,2,9,0,6,9,5,5,9,5,6,9,5,6,9,5,6,9,5,6,10,5,6,10,5,6,10,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,4,4,4,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,7,5,10,6,7,5,10,6,7,5,10,6,7,5,11,6,7,5,11,6,7,
,1173,Centennial Lane ES,Burleigh Manor MS,Centennial HS,,72,6,6,2,6,5,3,3,9,7,2,7,12,4,22,19,25,21,17,26,22,17,27,22,17,28,21,18,28,21,17,28,21,17,28,20,17,29,20,17,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,7,7,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,18,29,6,20,18,29,6,20,17,29,6,20,17,29,7,20,17,30,7,20,17,30,
,1174,Swansfield ES,Harpers Choice MS,Wilde Lake HS,,16,1,0,1,1,1,1,1,1,1,0,4,2,2,4,0,7,4,3,6,4,3,5,4,3,5,4,2,5,4,3,4,4,2,4,4,2,4,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,1,4,2,4,1,4,2,4,1,5,2,4,1,5,3,4,1,5,3,4,
,1175,Longfellow ES,Harpers Choice MS,Wilde Lake HS,,30,2,1,1,1,3,1,3,3,2,4,3,1,5,7,0,12,7,6,9,7,5,9,6,5,8,6,5,8,6,4,8,6,4,7,6,4,7,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,7,2,6,4,7,2,6,4,7,2,6,4,7,2,7,4,7,2,7,4,7,
,1176,Clarksville ES,Folly Quarter MS,River Hill HS,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,3,1,1,1,3,1,1,
,1177,Longfellow ES,Harpers Choice MS,Wilde Lake HS,,22,2,2,3,0,1,3,2,2,2,1,0,0,4,9,0,5,8,6,4,8,5,5,8,5,6,8,5,6,8,5,6,8,5,6,8,5,6,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,5,6,2,8,5,6,2,8,5,7,2,8,5,7,2,8,5,7,2,8,5,7,
,1178,Manor Woods ES,Mount View MS,Marriotts Ridge HS,,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,
,1179,Manor Woods ES,Mount View MS,Marriotts Ridge HS,,49,0,4,4,1,3,3,4,3,6,7,4,4,6,15,13,21,15,12,19,15,11,19,15,11,18,16,11,18,17,12,18,17,12,18,18,12,18,18,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,18,0,18,13,18,0,18,13,18,0,17,13,18,0,16,13,18,0,16,13,19,
